Hybrid,Location,PlantHeight
G287,TXH1,135.05021123771084
G287,TXH2,122.36550886851083
G287,TXH3,154.2183963500242
G287,WIH1,132.85466439738894
G287,WIH2,158.88738675001736
G287,WIH3,152.81095129382308
G288,DEH1,126.59636037042209
G288,GAH1,117.03426283993323
G288,GAH2,56.806932500028324
G288,GEH1,123.32443399366946
G288,IAH1,152.91174967072897
G288,IAH3,85.1497350544436
G288,IAH4,125.2180092684771
G288,ILH1,104.79041720139728
G288,INH1,157.60737486613706
G288,MIH1,163.53019725221336
G288,MOH2,78.27634529407365
G288,NCH1,134.30004623476728
G288,NEH1,115.11652032723097
G288,NEH2,127.67535126700616
G288,NYH2,147.81341178924603
G288,NYH3,109.21124653483545
G288,TXH1,113.74859424842053
G288,TXH2,101.0638918792205
G288,TXH3,132.91677936073387
G288,WIH1,111.55304740809865
G288,WIH2,137.58576976072703
G288,WIH3,131.50933430453279
G289,DEH1,183.25170459125547
G289,GAH2,105.86047656234618
G289,IAH1,180.20265471015614
G289,IAH3,201.57353691058125
G289,IAH4,160.12335348931066
G289,MIH1,223.04221009797016
G289,NCH1,184.36044674932072
G289,WIH1,168.20839162893202
G289,WIH2,194.24111398156043
G290,GAH2,118.58097718505203
G290,IAH1,168.20354336685875
G290,IAH3,190.73368265768536
G290,IAH4,155.50904093647054
G290,INH1,212.01815697448717
G290,MIH1,195.79150254674462
G290,WIH2,187.87680142872105
G291,DEH1,185.27217303509957
G291,GAH2,125.4161534403087
G291,GEH1,180.38165527734168
G291,IAH3,180.20380350360236
G291,ILH1,211.95402282441916
G291,MIH1,218.67309081715942
G291,MOH2,170.71442315788798
G291,NCH1,166.57057860107537
G291,NYH3,208.2170591995153
G291,WIH1,170.22886007277611
G291,WIH2,196.26158242540453
G291,WIH3,190.18514696921022
G292,DEH1,156.3685405452586
G292,GAH1,148.1618782744198
G292,GAH2,112.44668719764684
G292,GEH1,150.80798807848794
G292,IAH1,202.1104302642683
G292,IAH3,175.55209997225876
G292,IAH4,141.68454614794342
G292,ILH1,134.7485482502651
G292,INH1,180.0844326794441
G292,MIH1,171.5072550655195
G292,MOH2,113.30203378237314
G292,NCH1,158.97252347839827
G292,NEH1,127.92860493442383
G292,NEH2,131.18887631064734
G292,NEH3,153.63677854748784
G292,NYH2,218.25002332437867
G292,NYH3,125.19104338552688
G292,SCH1,132.34147525930138
G292,TXH1,143.52077442325705
G292,TXH2,130.83607205405704
G292,WIH1,141.32522758293516
G292,WIH2,167.35794993556357
G292,WIH3,161.2815144793693
G293,DEH1,178.45131314634062
G293,GAH1,171.09367503210518
G293,GAH2,86.48614683640739
G293,GEH1,189.85373613913225
G293,IAH1,194.00185804552876
G293,IAH3,186.34613726558536
G293,IAH4,184.72363314409006
G293,ILH1,148.8176542035623
G293,INH1,164.86004291045865
G293,MIH1,210.55294744688356
G293,MOH2,152.14390075211037
G293,NCH1,174.08791069552342
G293,NYH2,197.04977318416093
G293,NYH3,192.54712740343913
G293,SCH1,198.25848000326283
G293,WIH1,163.4080001840172
G293,WIH3,183.3642870804513
G294,GAH1,171.86405278531717
G294,GEH1,141.66708882354808
G294,IAH1,142.35018208288707
G294,IAH4,140.84777897204427
G294,MIH1,203.62810478855351
G294,MOH2,122.08748502622014
G294,NCH1,125.51265770227467
G294,NYH3,155.39176056638146
G294,WIH2,177.46588853371054
G295,DEH1,176.48666703433923
G295,GAH1,163.82724598145893
G295,GAH2,116.86989844010368
G295,GEH1,121.62586551327188
G295,IAH1,180.2349155313563
G295,IAH3,201.56384947776195
G295,IAH4,178.05150589977427
G295,ILH1,178.21749115120303
G295,INH1,232.06757697329553
G295,MIH1,192.5412934507954
G295,MOH2,143.5340585457685
G295,NCH1,236.61574094764833
G295,NEH1,184.0739291087869
G295,NEH2,149.4021792614056
G295,NEH3,242.69802672174123
G295,NYH2,288.7877221349608
G295,NYH3,167.7331263573208
G295,SCH1,161.18519952440198
G295,TXH1,163.6389009123377
G295,TXH2,150.9541985431377
G295,TXH3,182.80708602465103
G295,WIH2,187.4760764246442
G295,WIH3,181.39964096844992
G296,GAH1,140.15142037341906
G296,GEH1,191.37140820844496
G296,IAH1,198.63560710823123
G296,IAH3,205.70403049063628
G296,IAH4,180.2470438543747
G296,ILH1,232.50009967300056
G296,INH1,251.1509919792979
G296,MIH1,238.195682897351
G296,MOH2,148.41987673756168
G296,NCH1,178.1934197600287
G296,NYH2,217.7079708811786
G296,NYH3,206.99762943820343
G296,SCH1,186.0593065200015
G296,WIH1,188.67020494158336
G296,WIH2,214.70292729421175
G296,WIH3,208.6264918380175
G297,DEH1,155.21173327152718
G297,GAH1,104.63377802859092
G297,GAH2,132.70531841816117
G297,GEH1,168.9041218319236
G297,IAH1,152.63840892280027
G297,IAH3,135.56302794810887
G297,IAH4,139.06205839501894
G297,ILH1,170.1972859576842
G297,INH1,181.23037464271118
G297,MIH1,139.59889793432848
G297,MOH2,89.89987011641884
G297,NEH1,120.38592975456646
G297,NEH2,129.90151828775038
G297,NEH3,168.05822207494123
G297,NYH2,220.3503198809595
G297,NYH3,160.23271855948593
G297,SCH1,168.22949939353956
G297,TXH1,142.3639671495256
G297,TXH2,129.67926478032558
G297,TXH3,161.53215226183897
G297,WIH1,140.16842030920373
G297,WIH2,166.20114266183214
G297,WIH3,160.12470720563783
G298,DEH1,196.73193846505262
G298,GAH1,147.086848818655
G298,IAH1,221.95860546093073
G298,IAH3,181.78834540049996
G298,ILH1,204.3225523114213
G298,MIH1,232.53647116151416
G298,NCH1,182.84068062378978
G298,WIH1,181.68862550272917
G298,WIH2,207.72134785535758
G299,GAH1,174.6061575980861
G299,GAH2,93.43204425145694
G299,GEH1,194.19786124193928
G299,IAH1,183.8848523377573
G299,IAH3,187.07284303968277
G299,IAH4,180.74704385437087
G299,ILH1,179.50009967299792
G299,INH1,247.7227477672413
G299,MIH1,223.92431422383228
G299,MOH2,156.16286885346838
G299,NCH1,147.57226006264278
G299,NYH2,213.64874711029321
G299,NYH3,187.71754768601454
G299,SCH1,131.24714173836315
G299,WIH1,171.6702049415809
G299,WIH2,197.70292729420927
G299,WIH3,191.626491838015
G300,DEH1,159.41839554237396
G300,GAH1,105.78653672741137
G300,GAH2,118.5047890850265
G300,GEH1,155.85872741409943
G300,IAH1,153.98375796858488
G300,IAH3,123.34396835450532
G300,IAH4,168.1816945997088
G300,ILH1,147.30019550263486
G300,INH1,171.6907868102927
G300,MIH1,198.54698928104273
G300,NCH1,161.89829739849563
G300,NEH1,204.97856622534965
G300,NEH2,182.27026943370066
G300,NEH3,120.9268138194046
G300,NYH2,204.73844924562593
G300,NYH3,161.64385194547944
G300,SCH1,125.4469280324371
G300,TXH2,133.88592705117236
G300,TXH3,165.73881453268575
G300,WIH1,144.3750825800505
G300,WIH2,170.4078049326789
G300,WIH3,164.3313694764846
G301,DEH1,174.92033679956938
G301,GAH1,157.7536458484588
G301,GEH1,172.66523605752838
G301,IAH1,150.4770973668372
G301,IAH3,213.69744200528856
G301,IAH4,146.93836442618908
G301,ILH1,166.48573109597868
G301,INH1,218.6387876962253
G301,MIH1,181.6863718350219
G301,MOH2,161.94488668074393
G301,NCH1,134.52907895830634
G301,NEH1,153.22723832445791
G301,NEH2,157.57287071861847
G301,NEH3,153.4913186764735
G301,NYH2,163.3720047494426
G301,NYH3,206.5283262371761
G301,SCH1,158.9968145360761
G301,TXH1,162.07257067756782
G301,TXH2,149.3878683083678
G301,TXH3,181.24075578988118
G301,WIH1,159.87702383724593
G301,WIH2,185.90974618987434
G301,WIH3,179.83331073368007
G302,DEH1,199.05630666726097
G302,GAH1,156.44388030917415
G302,GAH2,139.9305171326111
G302,GEH1,181.8300138682132
G302,IAH1,175.50249352710296
G302,IAH3,195.74316234267056
G302,IAH4,176.84642959946842
G302,ILH1,180.1190416875136
G302,INH1,208.19257841752074
G302,MIH1,223.63074997830626
G302,MOH2,131.11864020631975
G302,NCH1,213.892485226176
G302,NEH1,181.17006338672792
G302,NEH2,206.45784307560717
G302,NEH3,194.7672885441655
G302,NYH2,185.2575105797237
G302,NYH3,196.48665265041484
G302,SCH1,204.64603222740263
G302,TXH1,186.2085405452594
G302,TXH2,173.5238381760594
G302,TXH3,205.37672565757276
G302,WIH1,184.01299370493754
G302,WIH3,203.96928060137165
G303,DEH1,167.6649955821493
G303,GAH1,175.19271135591038
G303,GAH2,111.52861543779944
G303,GEH1,184.87209450024886
G303,IAH1,183.61749991947408
G303,IAH3,134.24646532748207
G303,IAH4,158.20313226401464
G303,INH1,199.14953801094532
G303,MIH1,233.34908971848657
G303,MOH2,102.781717795976
G303,NCH1,151.33686691420826
G303,NEH1,155.02580067906484
G303,NEH2,118.82746008317706
G303,NEH3,182.51341385922626
G303,NYH2,128.696199494612
G303,NYH3,183.61101692623618
G303,SCH1,160.6785860445813
G303,TXH1,154.81722946014773
G303,TXH2,142.13252709094772
G303,TXH3,173.98541457246108
G303,WIH1,152.62168261982583
G303,WIH2,178.65440497245424
G303,WIH3,172.57796951625997
G304,DEH1,170.72596870521153
G304,GAH1,193.1954615530547
G304,GAH2,94.24494468283214
G304,GEH1,165.11581149701527
G304,IAH1,205.05460379461047
G304,IAH3,159.27984031123555
G304,IAH4,201.08347141297168
G304,ILH1,159.0200255361852
G304,MIH1,175.21846071819897
G304,MOH2,132.62499082717812
G304,NCH1,179.87842396684272
G304,NEH1,163.51588054335696
G304,NEH2,113.98910188934806
G304,NEH3,192.30846813348728
G304,NYH2,183.65717261767412
G304,NYH3,159.7524280281931
G304,SCH1,125.77215257986671
G304,TXH1,157.87820258320994
G304,TXH2,145.19350021400993
G304,TXH3,177.04638769552332
G304,WIH1,155.68265574288807
G304,WIH2,181.71537809551648
G304,WIH3,175.63894263932218
G305,DEH1,136.91684568491436
G305,GAH1,117.73433781950662
G305,GAH2,81.04102146048916
G305,GEH1,137.6244861779973
G305,IAH1,122.13292207109704
G305,IAH3,113.69200592332531
G305,IAH4,160.74438310169353
G305,ILH1,141.49047254831166
G305,MIH1,165.3184713300624
G305,MOH2,87.93392477683796
G305,NCH1,134.66961313757633
G305,NEH1,112.41848876244501
G305,NEH2,103.7659083341386
G305,NEH3,131.1748536270341
G305,NYH2,150.9980495973772
G305,NYH3,138.8585010178935
G305,SCH1,174.23302955956956
G305,TXH1,124.0690795629128
G305,TXH2,111.3843771937128
G305,TXH3,143.23726467522616
G305,WIH1,121.87353272259092
G305,WIH2,147.90625507521932
G305,WIH3,141.82981961902505
G306,DEH1,178.63064017969663
G306,GAH1,115.73608281338883
G306,GAH2,124.14961615731369
G306,GEH1,164.29402599396974
G306,IAH1,183.2801248414721
G306,IAH3,206.78817636398983
G306,IAH4,148.48096530318952
G306,ILH1,199.75974106157344
G306,INH1,223.7912216427318
G306,MIH1,219.0092339183648
G306,MOH2,136.0673971025263
G306,NCH1,177.30172523047483
G306,NEH2,170.95294403860444
G306,NEH3,201.06170266964875
G306,NYH2,176.3086654381878
G306,NYH3,186.3270003544009
G306,SCH1,182.66461701269623
G306,TXH1,165.78287405769504
G306,TXH2,153.09817168849503
G306,WIH1,163.58732721737317
G306,WIH2,189.62004957000158
G307,IAH1,239.95794616244174
G307,IAH3,228.71470683616235
G307,IAH4,173.24341001738028
G308,DEH1,184.6582747607818
G308,GAH1,151.83949884800796
G308,GAH2,142.0364127577867
G308,GEH1,177.73687952483272
G308,IAH1,168.9341414578328
G308,IAH3,166.5275708701658
G308,IAH4,171.84071866946013
G308,ILH1,191.81973817953514
G308,INH1,213.08237742600394
G308,MIH1,203.2060789648029
G308,MOH2,105.42381504359344
G308,NCH1,199.84600380528775
G308,NEH1,172.49435490421362
G308,NEH2,147.0453549805177
G308,NEH3,192.86627404751414
G308,NYH2,213.83947867324434
G308,SCH1,159.02873877274862
G308,TXH1,171.81050863878028
G308,TXH2,159.12580626958024
G308,TXH3,190.9786937510936
G308,WIH1,169.61496179845838
G308,WIH2,195.64768415108676
G308,WIH3,189.5712486948925
G309,DEH1,149.04571605756553
G309,GAH1,136.51147391845592
G309,GAH2,95.78750104569085
G309,GEH1,151.14802278750244
G309,IAH1,146.27238305344378
G309,IAH3,111.38507268655209
G309,IAH4,153.44839769298954
G309,ILH1,112.54371343363022
G309,INH1,184.2438351988405
G309,MOH2,87.33298678740653
G309,NCH1,148.62462877569158
G309,NEH1,138.6060142662858
G309,NEH2,144.36605182295403
G309,NEH3,180.69254722073543
G309,NYH2,155.55882716240995
G309,NYH3,148.8692547342942
G309,SCH1,139.62265285434574
G309,TXH1,136.197949935564
G309,TXH3,155.36613504787732
G309,WIH1,134.0024030952421
G309,WIH2,160.03512544787048
G309,WIH3,153.95868999167624
G310,DEH1,162.14314581007176
G310,GAH1,142.90605693496192
G310,GAH2,65.82420200741447
G310,GEH1,164.8647905967633
G310,IAH1,182.80511423280348
G310,IAH3,187.03538528891573
G310,IAH4,164.3492859562392
G310,ILH1,141.18569772493663
G310,INH1,236.33463953692802
G310,MIH1,183.06031047287243
G310,MOH2,114.16769569124565
G310,NCH1,176.29918949027257
G310,NEH2,128.82524976154036
G310,NEH3,199.65156408710527
G310,NYH2,191.5743497225344
G310,NYH3,157.07671920577098
G310,SCH1,142.83588670012045
G310,TXH2,136.61067731887016
G310,TXH3,168.46356480038355
G310,WIH1,147.0998328477483
G310,WIH2,173.13255520037671
G310,WIH3,167.0561197441824
G311,DEH1,221.8387751584503
G311,GAH2,164.24476854683374
G311,GEH1,208.51801868516782
G311,IAH1,243.4269021101436
G311,IAH3,209.84240752104213
G311,IAH4,228.92818459108827
G311,MIH1,199.41255406787215
G311,NYH2,235.62997907091292
G311,NYH3,199.84138698235236
G311,SCH1,223.4955535654828
G311,WIH2,232.82818454875525
G312,DEH1,154.4361945120139
G312,GAH1,115.06410563690172
G312,GAH2,99.51307279958414
G312,GEH1,185.83873585514462
G312,IAH1,151.64237340009853
G312,IAH4,153.81763550081618
G312,ILH1,182.44946763453973
G312,INH1,181.68708822614155
G312,MIH1,180.49072720847528
G312,MOH2,114.08555411695993
G312,NCH1,195.82691901323128
G312,NEH1,164.90336647439477
G312,NEH2,123.61199758914819
G312,NEH3,151.2138649711515
G312,NYH2,124.64699060377988
G312,NYH3,156.67417529423562
G312,SCH1,132.59031364288975
G312,TXH1,141.58842839001235
G312,TXH2,128.90372602081234
G312,TXH3,160.7566135023257
G312,WIH1,139.39288154969046
G312,WIH2,165.42560390231887
G312,WIH3,159.3491684461246
G313,DEH1,168.72032814417452
G313,GAH1,104.49823926906312
G313,GAH2,133.0287048567061
G313,GEH1,144.10094001376615
G313,IAH1,185.66783109995504
G313,IAH3,148.07965327995322
G313,IAH4,179.74280653167256
G313,ILH1,183.9404466941242
G313,INH1,211.83331073340804
G313,MIH1,149.79410705426938
G313,MOH2,133.92350635964192
G313,NCH1,177.63915091596493
G313,NEH1,173.34019103218986
G313,NEH2,185.79102347664636
G313,NEH3,179.97624721119035
G313,NYH2,194.04896845677132
G313,SCH1,174.73936458390216
G313,TXH2,143.18785965297295
G313,TXH3,175.0407471344863
G313,WIH1,153.67701518185106
G313,WIH2,179.70973753447947
G313,WIH3,173.6333020782852
G314,DEH1,189.15827476078124
G314,GAH1,169.48753157674582
G314,GAH2,103.7046384904017
G314,GEH1,201.59860663250652
G314,IAH1,207.8588141076454
G314,IAH3,175.36679094234142
G314,IAH4,170.17400039446284
G314,INH1,226.97869375095507
G314,MIH1,181.85705367087607
G314,MOH2,155.08109242669013
G314,NCH1,192.6432606880165
G314,NEH1,179.96357474963372
G314,NEH2,145.51080867982898
G314,NEH3,217.7071259693977
G314,NYH2,188.68691507337658
G314,NYH3,202.18134914210077
G314,SCH1,152.93583687626315
G314,TXH1,176.31050863877965
G314,TXH3,195.47869375109303
G314,WIH1,174.11496179845778
G314,WIH2,200.1476841510862
G314,WIH3,194.0712486948919
G315,DEH1,174.1238438671317
G315,GAH1,146.7305049920233
G315,GAH2,136.26374572324676
G315,GEH1,188.96574768851715
G315,IAH1,152.6893307939505
G315,IAH3,185.59933890638933
G315,IAH4,172.6191831302487
G315,ILH1,145.46512211539797
G315,INH1,208.88192931839276
G315,MIH1,168.3226227772265
G315,MOH2,122.24056608095756
G315,NYH2,194.02202014164243
G315,NYH3,138.42480723884816
G315,SCH1,134.62959777420906
G315,WIH1,159.08053090480828
G315,WIH2,185.11325325743667
G315,WIH3,179.0368178012424
G316,DEH1,164.20248522613414
G316,IAH1,184.04846515538068
G316,IAH4,140.8475146502431
G316,MIH1,152.7762641362292
G316,NCH1,135.85866378500322
G316,WIH2,175.1918946164391
G316,WIH3,169.11545916024482
G317,DEH1,165.99554790225022
G317,GAH1,141.22720902714184
G317,GAH2,88.40154129063413
G317,GEH1,131.5162120755297
G317,IAH1,204.6345941274175
G317,IAH3,137.13821624232503
G317,IAH4,143.07502551845403
G317,ILH1,161.16958431255276
G317,INH1,167.61912110118237
G317,MIH1,161.13873846412858
G317,MOH2,127.37513756733784
G317,NCH1,191.08934803268335
G317,NEH1,198.56300534706344
G317,NEH2,127.34569849715427
G317,NEH3,181.4287727819543
G317,NYH2,192.34459854976646
G317,NYH3,166.7965331902078
G317,SCH1,179.11110645820145
G317,TXH1,153.14778178024866
G317,TXH2,140.46307941104865
G317,TXH3,172.31596689256202
G317,WIH2,176.98495729255518
G317,WIH3,170.9085218363609
G318,DEH1,189.48321987121895
G318,GAH1,135.16369459598138
G318,GAH2,175.35743033656803
G318,IAH1,181.29731458782527
G318,IAH3,218.29405992261619
G318,IAH4,163.90194553281918
G318,ILH1,200.25515552830865
G318,INH1,217.45190458756744
G318,MIH1,229.73663234456689
G318,MOH2,148.37348510751298
G318,NCH1,177.40939843013558
G318,NEH1,147.0704819456677
G318,NEH2,116.73089935603824
G318,NEH3,162.74217576641374
G318,NYH2,232.85982501187624
G318,NYH3,191.201123315309
G318,SCH1,163.2881885744805
G318,TXH1,176.6354537492174
G318,TXH2,163.95075138001738
G318,TXH3,195.80363886153074
G318,WIH1,174.43990690889552
G318,WIH2,200.4726292615239
G318,WIH3,194.39619380532963
G319,DEH1,185.6968456849137
G319,GAH1,156.14475680984862
G319,GAH2,139.5798979974419
G319,GEH1,204.7890273147146
G319,IAH1,203.33933907320042
G319,IAH3,196.23869519980605
G319,IAH4,134.57951942353603
G319,ILH1,145.80280870598736
G319,INH1,203.45145986634992
G319,MIH1,209.08743499105373
G319,MOH2,147.130338922029
G319,NCH1,140.55558784365118
G319,NEH1,185.9064572062804
G319,NEH2,174.27267675900947
G319,NEH3,226.63207387710847
G319,NYH2,265.58570098129485
G319,NYH3,184.27044707757477
G319,SCH1,159.09909127854345
G319,TXH1,172.84907956291215
G319,TXH3,192.0172646752255
G319,WIH1,170.65353272259028
G319,WIH2,196.68625507521867
G319,WIH3,190.6098196190244
G320,DEH1,149.059148075115
G320,IAH1,165.3388182961938
G320,IAH3,157.72939549604587
G320,IAH4,172.48708075045153
G320,MIH1,184.53295052451193
G320,NCH1,165.00032663398272
G321,DEH1,181.13195627563564
G321,GAH1,173.0396373403927
G321,GAH2,141.6285212050725
G321,GEH1,197.35399722109906
G321,IAH1,149.6501241596015
G321,IAH3,171.37933465864128
G321,IAH4,166.7248128713944
G321,ILH1,189.88620845774716
G321,INH1,202.50863310789944
G321,MIH1,196.821421272035
G321,MOH2,109.58395256008725
G321,NCH1,186.1169422028696
G321,NEH2,126.53349268398223
G321,NEH3,190.05019427789475
G321,NYH2,212.46687329099188
G321,NYH3,168.45723769861021
G321,SCH1,182.78873468266966
G321,TXH1,168.28419015363409
G321,TXH2,155.59948778443407
G321,TXH3,187.45237526594744
G321,WIH2,192.1213656659406
G321,WIH3,186.04493020974633
G322,DEH1,141.92687281835666
G322,IAH1,126.15452462628747
G322,IAH3,152.64994642047043
G322,MIH1,133.4867862628908
G322,NCH1,139.1179925781372
G322,SCH1,129.1304966528146
G322,WIH2,152.9162822086616
G322,WIH3,146.83984675246734
G323,DEH1,196.48666703433886
G323,GAH1,194.302808990679
G323,GAH2,142.07540429642626
G323,GEH1,186.78458533583813
G323,IAH1,190.13548729516387
G323,IAH3,229.96872623836109
G323,IAH4,154.7396585087687
G323,ILH1,186.44092787184246
G323,INH1,246.49768153005377
G323,MIH1,184.18544594443375
G323,MOH2,131.30979786717205
G323,NCH1,247.24099820219527
G323,NEH1,210.0521757664423
G323,NEH2,162.56159547350228
G323,NEH3,269.8458719838273
G323,NYH2,232.66762439720077
G323,SCH1,241.92379918224253
G323,TXH1,183.6389009123373
G323,TXH2,170.9541985431373
G323,TXH3,202.80708602465066
G323,WIH1,181.44335407201544
G323,WIH2,207.47607642464382
G323,WIH3,201.39964096844955
G324,DEH1,157.77258027154713
G324,GAH1,152.31287472085126
G324,IAH1,157.2200832273283
G324,IAH4,165.1698789727989
G324,ILH1,163.74891893776834
G324,INH1,205.53066572280568
G324,MIH1,159.97135918164196
G324,MOH2,135.92190329894098
G324,NCH1,157.2683398401168
G324,WIH1,142.7292673092237
G324,WIH2,168.76198966185208
G325,DEH1,178.50348347150998
G325,GAH1,142.7111558808796
G325,GAH2,155.4686293526047
G325,GEH1,178.49866053788557
G325,IAH1,155.60212877090328
G325,IAH3,183.2070482569072
G325,IAH4,179.21218045283828
G325,ILH1,179.45774430901005
G325,INH1,223.5915342137558
G325,MIH1,178.409698781739
G325,MOH2,129.09367240168746
G325,NCH1,217.45750512777673
G325,NEH1,187.57542570553758
G325,NEH2,156.44907649144523
G325,NEH3,191.24933814962395
G325,NYH2,206.6793598213694
G325,NYH3,155.1360507006753
G325,SCH1,145.26986769991817
G325,TXH1,165.65571734950845
G325,TXH2,152.97101498030844
G325,TXH3,184.82390246182177
G325,WIH2,189.49289286181494
G325,WIH3,183.41645740562066
G326,GAH1,161.65843548785207
G326,GAH2,119.14710558172393
G326,GEH1,169.29060587027968
G326,IAH1,172.0029114992776
G326,IAH3,136.33366150388895
G326,IAH4,182.94883551206163
G326,ILH1,157.31909242726286
G326,INH1,232.94186824612913
G326,MIH1,202.67345171235237
G326,MOH2,136.8695464849165
G326,NCH1,180.60712191213278
G326,NEH1,173.58108835614632
G326,NEH2,112.2237579417662
G326,NEH3,210.97302379122553
G326,NYH2,176.0127068707706
G326,NYH3,187.33026541093358
G326,SCH1,172.10808647843103
G326,TXH1,158.12275824094652
G326,TXH2,145.4380558717465
G326,TXH3,177.29094335325988
G326,WIH1,155.92721140062463
G326,WIH2,181.95993375325304
G326,WIH3,175.88349829705874
G327,DEH1,143.00128288353096
G327,GAH2,101.02772722687632
G327,GEH1,154.40192124394633
G327,IAH1,102.30133691590564
G327,IAH3,159.4844772672264
G327,IAH4,96.51156417427751
G327,ILH1,159.81470574041884
G327,INH1,136.28908457148
G327,MIH1,140.40749819375853
G327,MOH2,125.13469981452832
G327,NCH1,139.19246144239452
G327,NEH1,146.6863238376922
G327,NEH2,91.40980533626905
G327,NEH3,152.89991614435252
G327,NYH2,167.0320789752958
G327,NYH3,149.45284393559575
G327,SCH1,119.5603299315451
G327,TXH1,130.1535167615294
G327,TXH2,117.46881439232939
G327,TXH3,149.32170187384276
G327,WIH1,127.95796992120752
G327,WIH2,153.99069227383592
G327,WIH3,147.91425681764164
G328,DEH1,152.1424814091213
G328,GAH1,139.53039253401278
G328,GAH2,108.22062806150879
G328,GEH1,153.73873281993298
G328,IAH1,146.869267168538
G328,IAH3,143.51378941532482
G328,IAH4,140.1755504063176
G328,ILH1,125.06955125712959
G328,INH1,192.40896321658198
G328,MIH1,137.2841607574324
G328,MOH2,78.80243162376914
G328,NEH1,143.24625890185342
G328,NEH2,141.85257581151956
G328,NEH3,164.34462424703582
G328,NYH2,151.01908654978087
G328,NYH3,130.3301114475027
G328,SCH1,155.96023887574106
G328,TXH1,139.29471528711974
G328,TXH2,126.61001291791973
G328,TXH3,158.4629003994331
G328,WIH1,137.09916844679788
G328,WIH2,163.13189079942626
G328,WIH3,157.05545534323198
G329,DEH1,166.98321987121957
G329,GAH1,146.10790016468349
G329,GAH2,135.42156187473313
G329,GEH1,172.25692707217212
G329,IAH1,188.74825543065572
G329,IAH3,138.55838010962955
G329,IAH4,158.44918675077668
G329,INH1,203.28419993453858
G329,MIH1,156.6268081978695
G329,MOH2,121.68957870487594
G329,NCH1,164.4437056569106
G329,NEH1,164.4309593767243
G329,NEH2,121.70551507474285
G329,NEH3,181.80401657669526
G329,NYH2,220.66540237904294
G329,NYH3,209.37133668134038
G329,SCH1,148.79038672813937
G329,TXH1,154.13545374921802
G329,TXH2,141.450751380018
G329,TXH3,173.30363886153137
G329,WIH1,151.93990690889615
G329,WIH2,177.97262926152453
G329,WIH3,171.89619380533026
G330,DEH1,152.10282038947508
G330,GAH1,138.43207720543967
G330,GAH2,129.62222694916213
G330,GEH1,176.48207257157603
G330,IAH1,121.20907705043166
G330,IAH3,180.16041702801533
G330,IAH4,144.74882599215863
G330,ILH1,156.94409863774152
G330,INH1,195.14949722173688
G330,MIH1,190.77052523395403
G330,MOH2,88.84686311849799
G330,NCH1,174.6617091323008
G330,NEH1,177.42031252406053
G330,NEH3,199.1094891923668
G330,NYH2,179.5418796923822
G330,NYH3,152.59747649374543
G330,SCH1,121.79058651148694
G330,TXH1,139.25505426747353
G330,TXH2,126.57035189827351
G330,TXH3,158.42323937978688
G330,WIH1,137.05950742715163
G330,WIH2,163.09222977978004
G330,WIH3,157.01579432358577
G331,DEH1,148.8277735982712
G331,GAH1,137.65703041423598
G331,GAH2,32.78901012977951
G331,GEH1,143.64324437420396
G331,IAH1,159.28486438254265
G331,IAH3,154.90409422831002
G331,IAH4,133.75570627360918
G331,INH1,185.17098624764543
G331,MIH1,171.85898890849757
G331,MOH2,111.12327074898984
G331,NCH1,145.58373717335155
G331,NYH2,171.70013720811738
G331,NYH3,164.16635364557558
G331,SCH1,129.2254963751156
G331,WIH1,133.78446063594777
G331,WIH3,153.74074753238187
G332,DEH1,127.12704851400427
G332,GAH1,112.9563053299683
G332,GAH2,53.05401660753671
G332,GEH1,121.46298773378331
G332,IAH1,159.35371550988293
G332,IAH3,139.742836309923
G332,IAH4,121.86226699553545
G332,ILH1,150.28851193275605
G332,INH1,191.84112249895458
G332,MIH1,165.17576461421223
G332,MOH2,101.15159839517895
G332,NCH1,123.56822707287263
G332,NEH1,139.50436902920248
G332,NEH3,147.39919008828878
G332,NYH2,132.17825242646705
G332,NYH3,142.6286013450835
G332,SCH1,117.14481463601254
G332,TXH1,114.27928239200271
G332,TXH2,101.59458002280272
G332,TXH3,133.44746750431608
G332,WIH1,112.08373555168083
G332,WIH2,138.11645790430924
G332,WIH3,132.04002244811494
G333,DEH1,167.8873920384173
G333,GAH1,118.76437507063346
G333,GAH2,114.75101189406766
G333,GEH1,156.93028255625586
G333,IAH1,168.34448282268679
G333,IAH3,208.32917700999346
G333,IAH4,128.6441080737373
G333,ILH1,140.91948835686873
G333,INH1,165.89482964650045
G333,MIH1,215.03901768356576
G333,MOH2,150.11298462497464
G333,NCH1,180.1449162883604
G333,NEH1,139.35456400079846
G333,NEH2,143.38205469310722
G333,NEH3,233.8464016367824
G333,NYH2,162.59859595088
G333,NYH3,150.30419197669417
G333,SCH1,146.7580871464121
G333,TXH3,174.20781102872908
G333,WIH1,152.84407907609386
G333,WIH2,178.87680142872225
G333,WIH3,172.80036597252797
G334,DEH1,166.5496958098861
G334,GAH1,116.59528799953928
G334,GAH2,88.4133156655362
G334,GEH1,180.86758611442494
G334,IAH1,201.0482881129292
G334,IAH3,173.10151629838472
G334,IAH4,129.51566268944302
G334,ILH1,212.5433573823006
G334,INH1,194.17326900882077
G334,MOH2,129.05348820349826
G334,NCH1,129.15587436875498
G334,NEH1,148.58305431231298
G334,NEH2,122.00298169239552
G334,NEH3,179.02712368529592
G334,NYH2,163.44589972234758
G334,NYH3,165.11494252385683
